,tweet_id_str,date_time,location,tweet_text
238,1419130369132138500,2021-07-25 03:00:20,"Nairobi, Kenya","TANZANIA has received 1 million doses of the J&amp;J/Janssen COVID-19 vaccine from the US government. 

This marks another phase of President Samia Suluhu embracing the WHO-recommended strategies for fighting the virus. Her predecessor John Magufuli was against vaccines. #TV47News https://t.co/aJR384Oah3"
239,1419012921468850179,2021-07-24 19:13:39,"Nairobi, Kenya","Tons of Covid-19 vaccines has expired in the stores, while covid cases &amp; risk of 3rd wave remains high, simply due to lack of public awareness on vaccine importance &amp; uptake! Mastering the ABC of health leadership is momentous before becoming a minister! @AbikarDr @WHOSom @EU"
240,1419010022378381313,2021-07-24 19:02:07,"Nairobi, Kenya",Alexandra Shipp Says Sean Penn Saving Lives with COVID Vaccination Demand https://t.co/pVk4TBCS9V https://t.co/P8bUcxZIhU
241,1418998986162253828,2021-07-24 18:18:16,Nairobi Kenya,Tanzania receives 1 million Janssen Covid vaccine from US https://t.co/LbC08gLHeL
242,1418998098819420165,2021-07-24 18:14:45,"Nairobi, Kenya","UK's current coronavirus Situation :
Cases Reported : 5,637,975
Deaths: 129,044
Recovered: 4,434,939
Active Cases : 1,073,992
Tests Done: 237,814,221
Vaccine Doses Administered : 83,239,491"
243,1418990765099917315,2021-07-24 17:45:36,"Nairobi, Kenya",The U.S. will soon start administration of covid-19 vaccine third dose due waning immunity and new stronger variants.
244,1418970767795032073,2021-07-24 16:26:08,"Nairobi, Kenya",Alexandra Shipp Says Sean Penn Saving Lives with COVID Vaccination Demand – TMZ https://t.co/ObIA2cB2zS https://t.co/SHkmYsKJW6
245,1418957175611969538,2021-07-24 15:32:08,"Nairobi, Kenya",Where can I get @pfizer  Covid-19 Vaccine in Kenya?
246,1418942058287489025,2021-07-24 14:32:04,Nairobi,"#Tanzania’s health minister Dr Dorothy Gwajima on Friday said the country is set to start vaccinations against Covid-19. She shared the government's preliminary vaccination plan, stating that it plans to vaccinate 60 percent of all #Tanzanians. https://t.co/BzcdO31f3w"
247,1418939855522996231,2021-07-24 14:23:18,"Nairobi, Kenya",Less than half of population in 16 states received at least one dose of COVID vaccine https://t.co/LMG6IcChbA https://t.co/VhPSW8hjDA
248,1418930297610153997,2021-07-24 13:45:20,"Nairobi, Kenya",European Union regulator okayed Moderna COVID-19 vaccine for 12- to 17-year-olds - https://t.co/loi9Wc3oaP
249,1418930239548297235,2021-07-24 13:45:06,"Nairobi, Kenya",Uganda struggling to buy Covid-19 vaccine but can spend millions to buy vehicles for MPs - https://t.co/sx8WSlRD8o
250,1418927698185969669,2021-07-24 13:35:00,"Nairobi, Kenya",European Union regulator okayed Moderna COVID-19 vaccine for 12- to 17-year-olds. https://t.co/oipXqwIQ9h #modernavaccine https://t.co/hw9dkeyqYJ
251,1418924099917725700,2021-07-24 13:20:42,"Nairobi, Kenya","The European Union main drug regulator has authorized the use of Moderna’s COVID vaccine for children age 12 and older

The vaccine was created by @KizzyPhD a black woman from Boston, Massachusetts who Trump never heard of 🇺🇸"
252,1418922879631175687,2021-07-24 13:15:51,"Nairobi, Kenya",Uganda struggling to buy Covid-19 vaccine but can spend millions to buy vehicles for MPs. https://t.co/tdovxRL3eL #Covid_19 #VACCINE https://t.co/SmnrvWmgFK
253,1418895065724903433,2021-07-24 11:25:20,"Nairobi, Kenya","$US buys 200M more doses of $Pfizer / #BioNTech COVID-19 vaccine. Total supplied = 500M doses. Total administered = 208M doses. New cases 81,732 Fri

There could be a need for a second dose to cover more mutations. 

#Covid19 #DeltaVariant https://t.co/HEJibhXvM1"
254,1418884832105541643,2021-07-24 10:44:40,"Nairobi, Kenya","My good friends @ElsieMunyao and @mutisomathew took the Covid Vaccine yesterday. 

Am just laughing my ass off,  they can angusha mzinga ya Gin comfortably lakini side effects za Vaccine mtu ana taka kulia. 

😂😂😂😂😂"
255,1418880353310330883,2021-07-24 10:26:52,"Nairobi, Kenya","Should I get the COVID-19 vaccine while pregnant or breastfeeding? Experts explain the safety, evidence and clinical trials, and the answer is YES!! https://t.co/dvNpBlZBJF via @ConversationCA"
256,1418873205729681408,2021-07-24 09:58:28,"Nairobi, Kenya","To develop cancer vaccines, mRNA researchers will have to solve the thorny problem of teaching the immune system to distinguish between specific tumors and healthy cells. mRNA will make inventing vaccines and drugs a bit more like creating software. https://t.co/aDR1WlqgOo"
257,1418868631086243841,2021-07-24 09:40:17,Nairobi,I need the full pic more that the COVID vaccine https://t.co/X1XB2mSK8G
258,1418859821101682690,2021-07-24 09:05:17,"Nairobi, Kenya","This morning,i read 3 articles on #Covid-19, 2 in @NEJM,1 in @cleveland clinic journal of medicine, The emphasis is on Mass vaccination and 10pm curfew has no scientific bearing and appears no where in the articles. #MasculinitySaturday"
259,1418844509677494280,2021-07-24 08:04:26,"Nairobi, Kenya",Covid-19: Bharat Biotech cancels $320-million vaccine supply contract with Brazil’s Precisa Medicamentos https://t.co/G9wmlOoCQQ https://t.co/pqeuDTTLt0
260,1418844452211265541,2021-07-24 08:04:12,"Nairobi, Kenya","Covid-19 vaccine: Results of Covaxin trials on children to be out by September, says AIIMS chief https://t.co/pNkt5YgtCw https://t.co/7HFfLZBi7C"
261,1418840232301060100,2021-07-24 07:47:26,"PARKLANDS, NAIROBI","The staff of the hospital in Montelimar, in the French department of Drome, have gone on indefinite strike to protest the new rules demanding they take a vaccine against Covid-19 by mid-September or face losing their jobs."
262,1418818096106704901,2021-07-24 06:19:29,"Nairobi, Kenya","United States buys 200 mln more doses of Pfizer/BioNTech COVID-19 vaccine
https://t.co/nX1CjO1Dup"
263,1418807394189074434,2021-07-24 05:36:57,"Nairobi, Kenya",To take the vaccine or not to?? Why are vaccines so important especially the Covid-19 vaccine? I bring you this analysis tonight. @KTNNewsKE https://t.co/HDExpiE0B0
264,1418785213669416969,2021-07-24 04:08:49,"Nairobi, Kenya",Most people have mild or no side effects after taking a Covid 19 Vaccine @WHO #ustawiinitiative #komeshacoronaokoamaisha #nairobikenya #Covid19 #komeshacorona #kenya #covid19vacccine #nairobikenya https://t.co/fSlWyYs3zO
265,1418782418056712192,2021-07-24 03:57:42,"Nairobi, Kenya","Players and staff at Premier League clubs face compulsory vaccination against COVID-19 as part of government plans to keep football going in the event of the UK being forced into a lockdown
Fans will also require a COVID-19 pass to attend matches from October 1
(The Athletic) https://t.co/bXs8I443aT"
266,1418781776084938756,2021-07-24 03:55:09,"Nairobi, Kenya","WHO, UNDP launch dashboard to address vaccine inequity https://t.co/fU0NczptxM"
267,1418768326231216131,2021-07-24 03:01:43,"PARKLANDS, NAIROBI","The mutation of Coronavirus to communism characterized by forced vaccination and violation of individual rights, and liberty. https://t.co/QldrlPLQUn"
268,1418739122768809984,2021-07-24 01:05:40,"Nairobi, Kenya",Vikings assistant coach Rick Dennison quits over COVID-19 vaccine https://t.co/AnSooXKZcM https://t.co/oEfWUZ1rTq
269,1418733829703966723,2021-07-24 00:44:38,"Nairobi, Kenya",Vikings Coach Rick Dennison Reportedly Loses Job After Refusing COVID Vaccine https://t.co/kjJz6uqglB https://t.co/I9uFepjjAi
270,1418690084778516480,2021-07-23 21:50:48,"Narok, Kenya","Each citizen is entitled to authentic vaccination against COVID-19. Journalist to report facts beyond the press releases from government or other agencies. @vicbwire
@Martowachira @OliverMathenge
@David_Indeje
@rinachandran @sikenye @Rrajab @claudiansono @RuthNesoba @NBrygettes https://t.co/FR79AasTGX"
271,1418667788806230024,2021-07-23 20:22:13,"Nairobi, Kenya",Spacing Pfizer COVID jabs boosts antibody levels: UK study https://t.co/jIEYdc641I https://t.co/H5OQj3yG62
272,1418667767293562880,2021-07-23 20:22:07,"Nairobi, Kenya",EU regulator endorses use of Moderna’s COVID-19 shot for children https://t.co/qrHJm91faR https://t.co/KSp6wslq9B
273,1418665680484843521,2021-07-23 20:13:50,"Nairobi, Kenya","I just lost a close friend to COVID-19 and it sucks like hell because our government doesn't have a solid plan on vaccination.

He was just 26 years old and had his whole life ahead of him 😢😢😢 How do I move forward?? 

#ChanjoKwaWote"
274,1418649561724248068,2021-07-23 19:09:47,"Nairobi, Kenya","More than 5 million Americans have missed the 2nd dose of their Pfizer or Moderna vaccines.
#COVID19
#VACCINE
#PfizerVaccine
 https://t.co/2mFeBYPO7t"
275,1418648728924266500,2021-07-23 19:06:28,"Vihiga, Kenya","Next week, I expect the president to set out to us a list of what we've achieved in the 42 day lockdown with regards to the fight against covid-19; I'd love to know how much capacity we've built: number of hospital beds, vaccine doses, oxygen plants and cylinders, PPE, etc."
276,1418635407575724036,2021-07-23 18:13:32,"Nairobi, Kenya","France's current coronavirus Situation :
Cases Reported : 5,933,510
Deaths: 111,565
Recovered: 5,669,083
Active Cases : 152,862
Tests Done: 99,605,085
Vaccine Doses Administered : 67,227,181"
277,1418630290575183885,2021-07-23 17:53:12,"Nairobi, Kenya",Study:Pfizer’s Covid-19 vaccine is far less effective at preventing infection and symptomatic illness with the Delta variant. The study shows that it's only 39% effective.  Pfizer is proposing booster jabs due to what it calls waning immunity.
278,1418621998188486657,2021-07-23 17:20:15,"Nairobi, Kenya",Low vaccination rates and Delta variant fuel COVID-19 surge in U.S. https://t.co/GzmbD2qKj0 https://t.co/NNnTapzq1R
279,1418602195432312844,2021-07-23 16:01:34,"Nairobi, Kenya","The second dose of COVID-19 Vaccine is now available at our vaccination centre, RFH Specialist Hospital.

You are welcome!

#Covid19Vaccination https://t.co/YjLexDpemn"
280,1418598021198143493,2021-07-23 15:44:59,nairobi,"Tweet from CNN (@CNN) CNN (@CNN) Tweeted:
An unvaccinated nursing instructor in Missouri has been hospitalized with Covid-19. She's now urging everyone to get the vaccine. https://t.co/U0TxVJ0E2Q https://t.co/Oz53ywrdYO"
281,1418570472179048451,2021-07-23 13:55:30,Nairobi,Full the West not us. 3500deaths in over 18 months and covid-19 missing out top 10 killer disease in Kenya should guide you on who needs  vaccination most a d who doesn't need it. https://t.co/rp2NWz6HSt
282,1418566588601602050,2021-07-23 13:40:05,"Nairobi, Kenya",COVID-19 VACCINATION UPDATE https://t.co/1OixkXVY19
283,1418550578385391619,2021-07-23 12:36:27,"Nairobi, Kenya",The COVID vaccine market is worth at least $150 billion. Can we stop it being flooded with fakes? https://t.co/cqC7Y4iUVp via @wef
284,1418544266087960578,2021-07-23 12:11:22,"Nairobi, Kenya","A doc friend of mine, along with his wife a doc also, got infected with Covid though they were fully vaccinated. The infection was mild.

Point is, the vaccine doesn’t stop the infection, it greatly minimizes the adverse effects.   😏"
285,1418542852381057027,2021-07-23 12:05:45,"Kisumu, Kenya","Did you know that since COVID-19 came, there have been a total of 188 vaccine candidates developed. Out of these, only 8 have been approved for use...
#MESHABootCamp https://t.co/pfd5ZxrUyO"
286,1418533009880502274,2021-07-23 11:26:39,nairobi,"There's more #COVID19  infection and death cases in Kenya than what @MOH_Kenya are reporting. People should take precaution. Hizi Nne ndio usalama wetu 1. face mask up, 2. social distance, 3. sanitizing and 4. vaccine."
287,1418523325731688449,2021-07-23 10:48:10,"Nairobi, Kenya","Kenya: Covid-19 Vaccination Certificates Available From Chanjo Platform, PS Mochache Says - https://t.co/Qy2LSguoqh"
288,1418519339758759938,2021-07-23 10:32:20,"Nairobi, Kenya","#Breakingkenyanews    Covid vaccination certificates available from Chanjo platform, PS Mochache says https://t.co/fJlGi0Eihp"
289,1418512059575283713,2021-07-23 10:03:24,"Nairobi, Kenya","""Scott Morrison apologises for not meeting COVID-19 vaccine rollout targets""

#VaccineEquity  https://t.co/6d7WAJCaLK"
290,1418504823071195136,2021-07-23 09:34:39,"Nairobi, Kenya",Vaccine inequality is hurting Kenya's poor and the rest of Africa. Where are the Covid 19 vaccines @MOH_Kenya?
291,1418504806470234112,2021-07-23 09:34:35,"Nairobi, Kenya","Many people thought it wasn't a Matter of concern when Muhammad Yunus et al campaigned for declaration of Covid 19 vaccine as a public good at the onset of the pandemic. Ayear later , the result of not paying attention to such cries and advocacy is devastating. Africa is in a fix https://t.co/6JxeZdKFoy"
292,1418496459981328386,2021-07-23 09:01:25,"Kajiado, Kenya",Read more on TB and COVID19 on https://t.co/wQzQiDBwvZ  travel less stay home and wear your mask always .go for vaccine and test.join us and support us to fight this pandemic  @RefCEA @led_kenya @SAIBI2001 @RefugeeRiso @TransSupportCBO @alarm_phone https://t.co/EQRmHAmGnE
293,1418495852251844611,2021-07-23 08:59:00,Nairobi,".@IHSMarkit meanwhile, has warned that tourism revenues in sub–Saharan Africa will not return to pre–pandemic levels until 2025/2026 @Africa_Conf 
https://t.co/oXgzHl4KQG 

MAY-2020 Tourism I believe it is stopped out through Q4 2021 [even with a Vaccine] https://t.co/mxnCj63JOj"
294,1418495197403656192,2021-07-23 08:56:24,Nairobi-Kenya,"#Happening now

Press Briefing on #Covid-19 vaccine hesitancy in #Africa: The Case of Ghana

To Join
Join Zoom Meeting
https://t.co/Bo6mZgcys3

Meeting ID: 981 8220 9887
Passcode: 044647"
295,1418495021762764804,2021-07-23 08:55:42,"Nairobi, Kenya","Vaccine deserts: The poor nations trailing in the fight against Covid-19
 https://t.co/QLLgo8G9rn"
296,1418492039008817154,2021-07-23 08:43:51,"Nairobi, Kenya","This is not the first time questions have been raised about the efficacy of the vaccine, which was given a greenlight by the @WHO in May and is being used in more than 50 countries, many of which seized upon it when other vaccines were tough to come by.#China #Sinopharm #COVID19 https://t.co/nLVoWubUvc"
297,1418488877258625024,2021-07-23 08:31:17,NAIROBI,Spacing Pfizer COVID shots boosts antibody levels after initial drop -study https://t.co/aupiGcKKZm https://t.co/sjB3nlgDw8
298,1418481042588065796,2021-07-23 08:00:09,"Nairobi, Kenya",Study: A longer gap (at least 8 weeks )between the first and second dose of the Pfizer coronavirus vaccine leads to higher overall antibody levels than a shorter https://t.co/KisCaLVdrg however says it's vaccine has shown waning immunity proposing booster jabs.
299,1418466545693511681,2021-07-23 07:02:32,Nairobi-Kenya,"Press Briefing on #Covid-19 vaccine hesitancy in #Africa: The Case of #Ghana

🗓️ 23rd ,Jul, 2021
⏰11:00 AM Nairobi (9:00 am GMT)

Join Zoom Meeting
https://t.co/5c6Bcy8MXz
Meeting ID: 981 8220 9887
Passcode:  044647

@michaelghead 
@K_Atengble 
@CIRUsoton 
@EDGEclinical https://t.co/P6r1UKTVOg"
300,1418455881319174144,2021-07-23 06:20:10,"Nairobi, Kenya",Where can I get my first dose of COVID-19 vaccination? https://t.co/7tekgQE90i
301,1418449419205283841,2021-07-23 05:54:29,"Siaya, Kenya","Some 13,777 most at risk persons have received the 1st dose of the Oxford/AstraZeneca vaccine against COVID-19 in Siaya with 7,461 having received the 2nd dose. The vaccines are now available to all members of the public at The Siaya Referral Hospital &amp; all Sub-County Hospitals https://t.co/SUrl9RCQSy"
302,1418447489351536646,2021-07-23 05:46:49,"Kisumu, Kenya",One of the reasons for the COVID-19 Vaccine hesitancy is the speed with which they have been developed. There is an explanation #MESHABootCamp https://t.co/YFrqS2UXxI
303,1418446046863282182,2021-07-23 05:41:05,Nairobi,"""Can I take  the first  COVID -19 vaccine dose from a particular vaccine  and the second dose from a different vaccine?  #COVID19FrequentlyAskedQuestions #KomeshaCorona https://t.co/y5uvWY0Ah6"
304,1418442118159294466,2021-07-23 05:25:29,Nairobi Kenya ,"With U.S. COVID Jabs Now Landing in Africa, Vaccine Rivalry With China Likely to Intensify
https://t.co/6wthLAdZcS"
305,1418433692599562242,2021-07-23 04:52:00,Nairobi,"Certainly, Vaccine has mitigated Mortality but lets see for how long because in a hyperconnected World just about everyone has to be vaccinated for the World to reach Herd Immunity COVID-19
https://t.co/Fap07euym8

(1-1/6)/0.85 = 98% of population 

https://t.co/LSuKcnGICs"
306,1418421546176196613,2021-07-23 04:03:44,"Nairobi, Kenya","Spacing Pfizer COVID shots boosts antibody levels after initial drop -study
https://t.co/VJy4CMQIl5"
307,1418413692752908288,2021-07-23 03:32:31,"Nairobi, Kenya","The US is “at another pivotal moment in this pandemic” as rising #COVID19 cases show no signs of abating, driven by Delta variant, and some hospitals are filling up, especially in areas with low vaccination rates, government officials warned on Thursday

https://t.co/kpfuEujSX7"
308,1418381374822756352,2021-07-23 01:24:06,"Nairobi, Kenya",Should People Who Took The Covid-19 Vaccine Start Wearing Masks Again? - https://t.co/XEKf3wgVJK
309,1418315216455147521,2021-07-22 21:01:13,"Nairobi, Kenya","Africa needs more COVID-19 vaccines than ever before.

Thabani Maphosa, the Managing Director of Country Programmes at Gavi, the Vaccine Alliance, has narrated how he lost his grandmother on July 6, 2021, after she contracted #COVID19.

#successafrika #coronavirus https://t.co/a4otzcrAhh"
310,1418297607122821125,2021-07-22 19:51:14,"Nanyuki, Kenya",Joho is the only politician who is for opening of country economy by mass vaccination against covid-19. Wise wisdom in play https://t.co/JaNw9cCdTv
311,1418280893945454594,2021-07-22 18:44:50,"Nairobi, Kenya","Israel's current coronavirus Situation :

Cases Reported : 856,827
Deaths: 6,457
Recovered: 840,628
Active Cases: 9,742
Tests Done : 16,058,930
Vaccine Doses Administered :11,022,374"
312,1418275957006381056,2021-07-22 18:25:13,Nairobi,"Kenya's Medical Research:

President Uhuru Kenyatta says lack of proper infrastructure weakened Kenya's efforts to find a Covid vaccine.

Uhuru made the remarks during the launch of Kenya's first Malaria rapid diagnostics kit in Kilifi.

#NTVTonight @SmritiVidyarthi @NginaKirori https://t.co/5RFVPjj6EW"
313,1418275848340267010,2021-07-22 18:24:47,"Nairobi, Kenya","KEMRI Moderna study:

KEMRI studying effectiveness of Moderna vaccine in adults over 40 years. Study to find efficacy of vaccine in preventing symptomatic COVID-19.

South Africa to start producing the Pfizer/BioNTech COVID-19 vaccine #Tonight https://t.co/AfH1vbEzyT"
314,1418274607686201344,2021-07-22 18:19:51,Nairobi,The uptake of the covid-19 vaccine in the 13 lake region counties is wanting. this is despite cases of infections escalating. the situation has been attributed to misconceptions about the jab from residents. @kutv_kenya #PrimeTimeNews @Komondi_Otieno https://t.co/DmBLYp8HYa
315,1418252492035477506,2021-07-22 16:51:58,Nairobi ,"Pfizer/BioNTech Strike South Africa COVID-19 Manufacturing Deal With Biovac. @CrimeScribesKE 
https://t.co/gXzKhoZRdn"
316,1418243036543438849,2021-07-22 16:14:24,"Nairobi, Kenya","Uganda's government has given its 529 MPs Ush 200 million (approx Ksh. 6.1 million) each, despite seeking loans to fund Covid-19 vaccination process.

#amerix junet Moses Kuria President Uhuru Kenyatta Nanyuki #NadiaMukami  Meru Itumbi  Maddison Smith Rowe University of Nairobi https://t.co/AmrktAu49F"
317,1418239284604280832,2021-07-22 15:59:29,"Nairobi, Kenya",The African Union will ship 6 million doses of the Johnson &amp; Johnson one-dose COVID-19 vaccine next week. This is the first shipment of doses available to countries for purchase through the African Vaccine Acquisition Trust. https://t.co/jM2RpqIhex
318,1418232421506551810,2021-07-22 15:32:13,"Nairobi, Kenya",We locked the world to search for COVID19 vaccine but now we are about to open it and leave Africa battling the pandemic because millions remain unvaccinated.
319,1418221866997600271,2021-07-22 14:50:17,"Nairobi, Kenya","Ugandan State House confirms hundreds of Ugandans got water for COVID-19 vaccine
https://t.co/8U7cSxhNpx"
320,1418218729041657857,2021-07-22 14:37:48,"Nairobi, Kenya","Strange how developed countries are still lending Africa development money instead of insisting on vaccination first. Or is it that since its a loan, they do not care? #vaccination #COVID19"
321,1418210309211181058,2021-07-22 14:04:21,Kisumu,He should care about reviving economy and covid vaccination first than bbi https://t.co/QTpCpJXpfU
322,1418203176671465480,2021-07-22 13:36:00,"Nairobi, Kenya","Africa to start receiving 400M J&amp;J COVID-19 vaccine doses next week
https://t.co/lUwHKRW21D https://t.co/z7jQ7H02KC"
323,1418185016555843586,2021-07-22 12:23:51,"Nairobi, Kenya","Vaccine Inequity: CNN's Larry Madowo narrates how he lost 3 relatives to Covid-19

https://t.co/Dv1g8btEOC"
324,1418182587386843141,2021-07-22 12:14:12,"Nairobi, Kenya",And covid-19 vaccine https://t.co/AifyyGnRpi
325,1418179037969670150,2021-07-22 12:00:05,"Nairobi, Kenia","""EU countries have so far donated just a tiny portion of excess COVID-19 vaccines to poor nations, mostly AstraZeneca shots, less than 3% of the 160 million doses they plan to give away in total to help tame the global pandemic."" #VaccinEquity https://t.co/wtpjMjtEwM"
326,1418170956607107072,2021-07-22 11:27:59,Nairobi.,Pfizer Inc and BioNTech SE on Wednesday said they had struck a deal for South Africa’s Biovac Institute to process and distribute over 100 million doses a year of their COVID-19 vaccines.
327,1418170000809017346,2021-07-22 11:24:11,"Nairobi, Kenya",Where can I get Covid-19 vaccination data disaggregated by county? @MOH_Kenya @DrAhmedKalebi @daktari1
328,1418163767494512641,2021-07-22 10:59:25,"Nairobi, Kenya","Since the roll-out of the COVID 19 vaccine, the question of whether or not it impacts fertility has stood out. These are genuine concerns but the line is drawn when this is twisted into misinformation. https://t.co/AHED2wmHqA"
329,1418155131296681987,2021-07-22 10:25:06,"Nairobi, Kenya","With chaotic scenes in hospitals and vaccination centers across the country, the president late Wednesday put the military in charge of the pandemic response. #Tunisia #COVID19 https://t.co/XkDEnlGzc5"
330,1418147179907190791,2021-07-22 09:53:30,"Nairobi, Kenya",#Africa to start receiving first batch of 400 mln #COVID19 vaccine doses from J&amp;J next week-@_AfricanUnion's special envoy (via @reuters)
331,1418145055169290241,2021-07-22 09:45:03,Nairobi,Experts confirm Ugandans got water for Covid-19 vaccine https://t.co/5aKzgaERbt https://t.co/jljdDN6vDf
332,1418143275173785600,2021-07-22 09:37:59,Nairobi,"✦ [ #Wanavokali ]

Vaccination against covid-19

https://t.co/TzkvQ9Z9ow"
333,1418137797542694912,2021-07-22 09:16:13,"Nairobi, Kenya","Two doses of #PfizerVaccine or #AstraZeneca’s #COVID19 #vaccine are nearly as effective against the highly transmissible #DeltaVariant as they are against the previously dominant #Alphavariant, a study published on Wednesday showed. https://t.co/sY5mj7TPTf"
334,1418136766868037633,2021-07-22 09:12:07,Nairobi,"World: Floods ravaging China and Germany.

African: Even if you have the Covid-19 Vaccine nature will still humble you.

🙆‍♂️😎😎😎😎"
335,1418136545559732224,2021-07-22 09:11:14,"Nairobi, Kenya",The Dominican Republic’s President Luis Abinader received a third Covid vaccine dose and urged the population of the tourism-reliant Caribbean nation to follow his example. https://t.co/CqCdVcGJBU
336,1418136499737042946,2021-07-22 09:11:03,"Nairobi, Kenya",UK’s £120m vaccine network ignored Covid-like virus threat https://t.co/7qpB9G5uVA  @MTatalovic @WHO
337,1418135896738705409,2021-07-22 09:08:40,"Nairobi, Kenya","Ethiopia has included refugees in its national Covid-19 vaccination plans.

Because of this generosity, refugees are not staying silent!

https://t.co/4VaHekbHbx"
338,1418132905281396736,2021-07-22 08:56:46,Nairobi,"Dominican Republic president gets third Covid jab: Santo Domingo (AFP), Jul 22 - The Dominican Republic's President Luis Abinader received a third Covid vaccine dose on Wednesday and urged the populat.. https://t.co/a2Z6AxxQxk"
339,1418112950154448896,2021-07-22 07:37:29,"Nairobi, Kenya",Pharmaceutical companies #Pfizer and #BioNTech have signed an agreement to manufacture the Pfizer-BioNTech #COVID19 #vaccine in South Africa for distribution in Africa. https://t.co/HQ1M1EuQvY
340,1418110253082759169,2021-07-22 07:26:46,"Nairobi, Kenya",Pfizer and BioNTech Announce Collaboration With Biovac to Manufacture and Distribute COVID-19 Vaccine Doses Within Africa | pfpfizeruscom https://t.co/QVCI8Q9Cn6  #Africa #VaccinEquity
341,1418110225601769473,2021-07-22 07:26:39,Nairobi,#Tanzania among countries to receive Covid vaccines from the #Netherlands https://t.co/dR3l428rHx via @TheCitizenTZ
342,1418108245592268801,2021-07-22 07:18:47,"Nairobi, Kenya",Covid vaccination for children: Is it safe ? https://t.co/FpWTgsVZfz https://t.co/KYaB1o5294
343,1418106116748320768,2021-07-22 07:10:20,Nairobi,"Ugandans got water shots instead of Covid-19 vaccine, statehouse confirms
https://t.co/2uMB5hAwgR"
344,1418089783419719681,2021-07-22 06:05:25,"Nyalenda B Ward ,Kisumu City ","400+ Covid Survivors, Academics, and Advocacy Groups Push Boris Johnson to Back Vaccine Patent Waiver

https://t.co/fjeaY4k9It via @commondreams"
345,1418086743178452992,2021-07-22 05:53:21,"Kasarani, Kenya","The Budget for Covid Vaccine is only 2.5bn but 105.8bn shs was given to Mps to buy for themselves brand new cars, Someone should fix uganda."
